Rank,Paper,PageRank
460,10.36001/ijphm.2019.v10i4.2613,0.000738867739427899
461,10.1109/TIP.2020.3013166,0.000738867739427899
462,10.1145/3357713.3384314,0.000738867739427899
463,10.1145/3370082,0.000738867739427899
464,10.1145/3357384.3357974,0.000738867739427899
465,10.1145/3387514.3405859,0.000738867739427899
466,10.3390/e22010007,0.000738867739427899
467,10.1016/j.physa.2020.125517,0.000738867739427899
468,10.1145/3359313,0.000738867739427899
469,10.1109/ICCVW.2019.00317,0.000738867739427899
470,10.1145/3366423.3380018,0.000738867739427899
471,10.1145/3298689.3347006,0.000738867739427899
472,10.1073/pnas.1913995117,0.000738867739427899
473,10.1109/TNNLS.2019.2955597,0.000738867739427899
474,10.1145/3356471.3365243,0.000738867739427899
475,10.1016/j.ijheatmasstransfer.2022.122919,0.000738867739427899
476,10.1016/j.ijggc.2020.103223,0.000738867739427899
477,10.1109/TNNLS.2020.3027314,0.000738867739427899
478,10.1109/WPNC47567.2019.8970177,0.000738867739427899
479,10.1089/big.2019.0169,0.000738867739427899
480,10.1016/j.neucom.2019.08.007,0.000738867739427899
481,10.1609/aaai.v34i05.6328,0.000738867739427899
482,10.1109/TNNLS.2020.2985720,0.000738867739427899
483,10.1038/s41557-020-0544-y,0.000738867739427899
484,10.1038/s42005-020-00444-9,0.000738867739427899
485,10.1016/j.ins.2019.10.017,0.000738867739427899
486,10.1007/s40300-019-00155-4,0.000738867739427899
487,10.1109/LICS.2019.8785811,0.000738867739427899
488,10.1109/GCWkshps45667.2019.9024679,0.000738867739427899
489,10.1007/978-3-030-28954-6_1,0.000738867739427899
490,10.1109/TNNLS.2020.3044364,0.000738867739427899
491,10.1016/j.comcom.2022.09.029,0.000738867739427899
492,10.1109/ACCESS.2020.3041470,0.000738867739427899
493,10.21437/Interspeech.2019-1582,0.000738867739427899
494,10.1088/2632-2153/ac9ae8,0.000738867739427899
495,10.1016/j.cmpb.2021.106225,0.000738867739427899
496,10.1080/15472450.2020.1780922,0.000738867739427899
497,10.1016/j.physa.2020.125581,0.000738867739427899
498,10.1109/JBHI.2021.3049452,0.000738867739427899
499,10.1109/LWC.2020.2993699,0.000738867739427899
500,10.1145/3474121,0.000738867739427899
501,10.1007/978-3-030-27272-2_41,0.000738867739427899
502,10.1063/1.5142089,0.000738867739427899
503,10.1109/JSEN.2020.2991741,0.000738867739427899
504,10.1145/3358960.3379143,0.000738867739427899
505,10.1007/s11257-020-09277-1,0.000738867739427899
506,10.1007/978-3-030-72113-8_4,0.000738867739427899
507,10.1007/978-3-030-64610-3_40,0.000738867739427899
508,10.1145/3377930.3390154,0.000738867739427899
509,10.1109/ACCESS.2020.3027497,0.000738867739427899
510,10.24963/ijcai.2021/293,0.000738867739427899
511,10.14722/ndss.2020.23005,0.000738867739427899
512,10.1016/j.cviu.2020.103103,0.000738867739427899
513,10.1007/978-3-030-30493-5_44,0.000738867739427899
514,10.1007/s13218-020-00637-y,0.000738867739427899
515,10.1016/j.compmedimag.2020.101721,0.000738867739427899
516,10.1109/TIP.2021.3118984,0.000738867739427899
517,10.1088/2632-2153/ac3ffa,0.000738867739427899
518,10.1016/j.neucom.2022.04.005,0.000738867739427899
519,10.1145/3441452,0.000738867739427899
520,10.1109/BigData.2018.8621927,0.000738867739427899
521,10.1109/TSP.2022.3153135,0.000738867739427899
522,10.1016/j.ymeth.2020.06.016,0.000738867739427899
523,10.1109/TIM.2021.3116309,0.000738867739427899
524,10.1016/j.neucom.2021.04.134,0.000738867739427899
525,10.1038/s41467-020-17835-9,0.000738867739427899
526,10.5506/APhysPolB.51.1673,0.000738867739427899
527,10.1109/FG47880.2020.00101,0.000738867739427899
528,10.1186/s40537-020-00361-2,0.000738867739427899
529,10.1007/978-3-319-62392-4_16,0.000738867739427899
530,10.3390/e22101081,0.000738867739427899
531,10.1109/TVCG.2020.3030352,0.000738867739427899
532,10.1145/3383583.3398534,0.000738867739427899
533,10.1038/s41524-022-00721-x,0.000738867739427899
534,10.1145/3503222.3507726,0.000738867739427899
535,10.1145/3308560.3317587,0.000738867739427899
536,10.1109/TNNLS.2021.3056046,0.000738867739427899
537,10.1016/j.neunet.2020.02.006,0.000738867739427899
538,10.1109/TKDE.2020.3014089,0.000738867739427899
539,10.1007/s10994-021-05981-0,0.000738867739427899
540,10.1016/j.simpat.2019.102063,0.000738867739427899
541,10.1016/j.cma.2020.113547,0.000738867739427899
542,10.1051/0004-6361/202038314,0.000738867739427899
543,10.1007/s11045-020-00756-7,0.000738867739427899
544,10.1088/2632-2153/aba6f3,0.000738867739427899
545,10.1103/PhysRevResearch.3.023153,0.000738867739427899
546,10.1088/1475-7516/2021/03/012,0.000738867739427899
547,10.1109/TPAMI.2020.3045007,0.000738867739427899
548,10.1016/j.asoc.2020.106193,0.000738867739427899
549,10.1109/TITS.2019.2912075,0.000738867739427899
550,10.1109/SSCI47803.2020.9308359,0.000738867739427899
551,10.1109/WCNC49053.2021.9417575,0.000738867739427899
552,10.1051/epjconf/202024502019,0.000738867739427899
553,10.1109/TPAMI.2021.3055564,0.000738867739427899
554,10.1109/TPAMI.2022.3170249,0.000738867739427899
555,10.1109/SMARTCOMP50058.2020.00065,0.000738867739427899
556,10.1613/jair.1.12162,0.000738867739427899
557,10.1016/j.imu.2020.100378,0.000738867739427899
558,10.1109/ACCESS.2021.3098004,0.000738867739427899
559,10.1109/TNNLS.2020.3041185,0.000738867739427899
560,10.3390/e22101105,0.000738867739427899
561,10.1109/TIP.2021.3108907,0.000738867739427899
562,10.18653/v1/2020.acl-main.658,0.000738867739427899
563,10.1007/978-3-030-59719-1_55,0.000738867739427899
564,10.1007/s42600-021-00151-6,0.000738867739427899
565,10.1109/ACCESS.2020.3010287,0.000738867739427899
566,10.1016/j.cmpb.2021.106236,0.000738867739427899
567,10.1007/s10044-021-00984-y,0.000738867739427899
568,10.1145/3533382,0.000738867739427899
569,10.1007/s10489-023-04921-w,0.000738867739427899
570,10.1007/978-3-030-63820-7_21,0.000738867739427899
571,10.23919/JCC.2020.09.009,0.000738867739427899
572,10.1109/TAI.2022.3185179,0.000738867739427899
573,10.1007/s10489-020-01776-3,0.000738867739427899
574,10.1007/978-3-030-60276-5_4,0.000738867739427899
575,10.1109/TIT.2021.3111480,0.000738867739427899
576,10.1016/j.neunet.2021.02.025,0.000738867739427899
577,10.1016/j.cma.2021.114012,0.000738867739427899
578,10.1145/3397271.3401116,0.000738867739427899
579,10.1016/j.cageo.2020.104676,0.000738867739427899
580,10.1007/978-3-030-53518-6_15,0.000738867739427899
581,10.1109/ICPR48806.2021.9412695,0.000738867739427899
582,10.1162/neco_a_01364,0.000738867739427899
583,10.1145/3395352.3402624,0.000738867739427899
584,10.1016/j.jcp.2021.110525,0.000738867739427899
585,10.1109/MICRO50266.2020.00071,0.000738867739427899
586,10.1111/2041-210X.13650,0.000738867739427899
587,10.1145/3394486.3403076,0.000738867739427899
588,10.1016/j.sca.2023.100032,0.000738867739427899
589,10.1145/3343413.3378009,0.000738867739427899
590,10.1007/978-3-030-00934-2_56,0.000738867739427899
591,10.1016/j.cma.2020.113377,0.000738867739427899
592,10.1109/TPAMI.2021.3115452,0.000738867739427899
593,10.1016/j.knosys.2021.107470,0.000738867739427899
594,10.1016/j.neunet.2021.03.017,0.000738867739427899
595,10.1109/TNNLS.2021.3069970,0.000738867739427899
596,10.1145/3394171.3414536,0.000738867739427899
597,10.1007/s10710-021-09401-z,0.000738867739427899
598,10.1145/3340531.3411872,0.000738867739427899
599,10.1145/3394486.3403125,0.000738867739427899
600,10.3390/info11060318,0.000738867739427899
601,10.1109/ITSC.2019.8917520,0.000738867739427899
602,10.1109/MSP.2020.3004124,0.000738867739427899
603,10.1080/10447318.2021.1883883,0.000738867739427899
604,10.1109/TKDE.2021.3090866,0.000738867739427899
605,10.1145/3407023.3409190,0.000738867739427899
606,10.1109/MCI.2022.3155327,0.000738867739427899
607,10.1109/VLSID49098.2020.00044,0.000738867739427899
608,10.1115/1.4049805,0.000738867739427899
609,10.24963/ijcai.2021/290,0.000738867739427899
610,10.1007/s40745-021-00326-z,0.000738867739427899
611,10.1145/3406971.3406985,0.000738867739427899
612,10.1016/j.chaos.2020.110027,0.000738867739427899
613,10.1109/ICTAI52525.2021.00136,0.000738867739427899
614,10.1038/s42256-021-00307-0,0.000738867739427899
615,10.1109/TNNLS.2021.3100902,0.000738867739427899
616,10.1007/s41060-021-00265-1,0.000738867739427899
617,10.1007/s10618-020-00727-3,0.000738867739427899
618,10.1109/TPAMI.2020.3014218,0.000738867739427899
619,10.1145/3308558.3313733,0.000738867739427899
620,10.1109/SSCI47803.2020.9308512,0.000738867739427899
621,10.3390/app9224748,0.000738867739427899
622,10.1515/nanoph-2020-0407,0.000738867739427899
623,10.1016/j.infsof.2021.106552,0.000738867739427899
624,10.1109/ACCESS.2022.3185095,0.000738867739427899
625,10.1109/TCAD.2018.2859248,0.000738867739427899
626,10.1109/TPAMI.2021.3108223,0.000738867739427899
627,10.1016/j.patrec.2020.09.024,0.000738867739427899
628,10.1109/TNNLS.2020.3017863,0.000738867739427899
629,10.1073/pnas.2022038118,0.000738867739427899
630,10.1115/1.4044507,0.000730380758743394
631,10.1109/TIP.2017.2761545,0.000713406797374385
632,10.1007/s00521-015-2042-5,0.000713406797374385
633,10.1109/TMI.2017.2650960,0.000713406797374385
634,10.1016/j.inffus.2017.02.010,0.000698978871118549
635,10.1109/IJCNN.2017.7966355,0.000698978871118549
636,10.1109/PRIA.2019.8786013,0.000694587843298612
637,10.1016/j.eswa.2019.03.040,0.000694587843298612
638,10.1186/s41546-020-00047-w,0.000690067526626775
639,10.1109/BigData.2017.8258344,0.000682287769710904
640,10.1109/RAM.2017.7889786,0.000682287769710904
641,10.1109/ITA.2018.8502950,0.000675708740248254
642,10.1109/ACSSC.2017.8335713,0.000675708740248254
643,10.1137/130946782,0.000657769792682237
644,10.1109/LSP.2017.2723472,0.000647353507240754
645,10.1109/JSTSP.2018.2876604,0.000647353507240754
646,10.1109/TSP.2017.2749215,0.000647353507240754
647,10.7566/JPSJ.84.034003,0.000641267313825651
648,10.1145/3079628.3079698,0.000609576312387056
649,10.1007/s13218-012-0207-2,0.000609299617639808
650,10.1007/s11634-011-0096-5,0.000599044503668495
651,10.1007/978-3-319-02999-3_2,0.000599044503668495
652,10.1007/978-3-319-69179-4_26,0.000585158826621078
653,10.1007/978-3-319-71078-5_2,0.000585158826621078
654,10.1016/j.neucom.2009.11.022,0.000569127830276915
655,10.1007/s10462-012-9346-y,0.000569127830276915
656,10.7566/JPSJ.84.024801,0.000569127830276915
657,10.1016/j.neucom.2015.06.065,0.000569127830276915
658,10.1109/TNNLS.2016.2644268,0.000569127830276915
659,10.1109/ITW.2016.7606837,0.000569127830276915
660,10.1109/SSCI.2016.7849948,0.000569127830276915
661,10.1088/1742-5468/aa6ddc,0.000569127830276915
662,10.1109/YSF.2017.8126654,0.000569127830276915
663,10.1109/TSP.2014.2385655,0.000569127830276915
664,10.1016/j.eswa.2017.12.022,0.000569127830276915
665,10.1109/SMC.2018.00682,0.000569127830276915
666,10.1038/s41598-019-40554-1,0.000569127830276915
667,10.1088/2632-2153/abc609,0.000569127830276915
668,10.1016/j.jcp.2019.06.042,0.000569127830276915
669,10.1109/TITS.2018.2817879,0.000569127830276915
670,10.1093/nsr/nwz190,0.000569127830276915
671,10.1109/TIP.2015.2421309,0.000569127830276915
672,10.1145/2020408.2020589,0.000569127830276915
673,10.1109/ICMIM.2019.8726801,0.000569127830276915
674,10.1016/j.jcp.2019.109119,0.000569127830276915
675,10.3389/fpls.2020.01120,0.000569127830276915
676,10.1109/ICPR48806.2021.9412478,0.000569127830276915
677,10.1016/j.robot.2021.104019,0.000569127830276915
678,10.1007/978-3-642-13312-1_46,0.000569127830276915
679,10.1016/j.neucom.2013.02.024,0.000569127830276915
680,10.1007/978-3-642-33460-3_51,0.000569127830276915
681,10.1109/ICMLA.2013.72,0.000569127830276915
682,10.1109/TPAMI.2014.2315792,0.000569127830276915
683,10.1007/s10472-015-9470-x,0.000569127830276915
684,10.3233/978-1-61499-096-3-180,0.000569127830276915
685,10.1007/s10817-015-9330-8,0.000569127830276915
686,10.1007/s10817-014-9303-3,0.000569127830276915
687,10.1162/neco_a_01100,0.000569127830276915
688,10.1162/neco_a_00982,0.000569127830276915
689,10.1007/s00500-013-1044-4,0.000569127830276915
690,10.1145/2001858.2001952,0.000569127830276915
691,10.1016/j.patcog.2015.01.004,0.000569127830276915
692,10.1109/CVPR.2015.7298942,0.000569127830276915
693,10.1109/TIP.2015.2401511,0.000569127830276915
694,10.1109/TCIAIG.2017.2679115,0.000569127830276915
695,10.1007/s10458-011-9181-6,0.000569127830276915
696,10.1109/TSP.2017.2777407,0.000569127830276915
697,10.1016/j.jocs.2018.04.003,0.000569127830276915
698,10.1109/CIBCB.2016.7758109,0.000569127830276915
699,10.1145/3309541,0.000569127830276915
700,10.1145/3136625,0.000569127830276915
701,10.1109/TPAMI.2019.2903505,0.000569127830276915
702,10.1016/j.neunet.2016.08.007,0.000569127830276915
703,10.1109/JIOT.2018.2839563,0.000569127830276915
704,10.1109/TSP.2017.2750109,0.000569127830276915
705,10.1109/THMS.2016.2608931,0.000569127830276915
706,10.1109/TFUZZ.2016.2633379,0.000569127830276915
707,10.1109/TASL.2013.2270369,0.000569127830276915
708,10.18653/v1/W17-2802,0.000569127830276915
709,10.18653/v1/W17-2001,0.000569127830276915
710,10.1103/PhysRevB.98.085402,0.000569127830276915
711,10.1109/ELNANO.2018.8477564,0.000569127830276915
712,10.1007/978-3-319-91008-6_63,0.000569127830276915
713,10.1103/PhysRevLett.121.260601,0.000569127830276915
714,10.1109/TNNLS.2021.3088685,0.000569127830276915
715,10.3390/e21100976,0.000569127830276915
716,10.1109/devlrn.2015.7346130,0.000569127830276915
717,10.1007/s10514-013-9339-y,0.000569127830276915
718,10.1016/j.neunet.2019.07.011,0.000569127830276915
719,10.1162/neco_a_01195,0.000569127830276915
720,10.1038/s41591-019-0539-7,0.000569127830276915
721,10.1038/s41467-019-13922-8,0.000569127830276915
722,10.1109/TAC.2022.3159453,0.000569127830276915
723,10.1109/TAC.2021.3112851,0.000569127830276915
724,10.1145/3292500.3330900,0.000569127830276915
725,10.1145/3292500.3330922,0.000569127830276915
726,10.1109/IVS.2019.8813773,0.000569127830276915
727,10.1109/TMI.2020.2974858,0.000569127830276915
728,10.20944/preprints201905.0124.v3,0.000569127830276915
729,10.3390/infrastructures4020026,0.000569127830276915
730,10.1145/3397271.3401253,0.000569127830276915
731,10.1007/s00521-021-05924-9,0.000569127830276915
732,10.1109/TNNLS.2021.3104646,0.000569127830276915
733,10.1007/s11280-021-00878-3,0.000569127830276915
734,10.1016/j.compeleceng.2019.08.006,0.000569127830276915
735,10.1109/SPIN.2019.8711745,0.000569127830276915
736,10.1109/TCAD.2020.3013049,0.000569127830276915
737,10.1145/3445814.3446747,0.000569127830276915
738,10.1007/978-3-030-64556-4_26,0.000569127830276915
739,10.1109/CIBCB48159.2020.9277638,0.000569127830276915
740,10.1109/AI4G50087.2020.9311073,0.000569127830276915
741,10.1109/IJCNN52387.2021.9533412,0.000569127830276915
742,10.3390/data7010010,0.000569127830276915
743,10.3390/e23081045,0.000569127830276915
744,10.1109/TPAMI.2020.3010953,0.000569127830276915
745,10.1109/TNSM.2020.3014929,0.000569127830276915
746,10.1016/j.neucom.2020.07.061,0.000569127830276915
747,10.1007/s10898-015-0350-z,0.000544609853248248
748,10.1137/130940670,0.000512547860559922
749,10.1109/TWC.2017.2647946,0.000512547860559922
750,10.1145/1569901.1570100,0.000512547860559922
751,10.1007/s10710-010-9103-4,0.000512547860559922
752,10.1109/TNNLS.2020.2978523,0.000512547860559922
753,10.1007/978-3-319-07695-9_1,0.000512547860559922
754,10.1007/978-3-642-01805-3_6,0.000512547860559922
755,10.1109/ICASSP.2014.6854993,0.000512547860559922
756,10.1109/TPAMI.2013.226,0.000512547860559922
757,10.1109/TWC.2016.2636139,0.000512547860559922
758,10.1088/1742-5468/ab43d2,0.000512547860559922
759,10.1002/cpa.22074,0.000512547860559922
760,10.1109/IJCNN48605.2020.9207550,0.000512547860559922
761,10.1109/JSEN.2021.3076767,0.000512547860559922
762,10.1145/3449301.3449778,0.000512547860559922
763,10.1016/j.media.2020.101824,0.000512547860559922
764,10.1007/s10489-018-1341-9,0.000498685772411172
765,10.1016/j.neucom.2009.12.023,0.000484257875701425
766,10.1137/140952314,0.000484257875701425
767,10.1137/19M125649X,0.000484257875701425
768,10.1613/jair.3640,0.000484257875701425
769,10.1007/978-3-642-23291-6_28,0.000484257875701425
770,10.1613/jair.2934,0.000484257875701425
771,10.1214/09-AOAS321,0.000484257875701425
772,10.1145/2732587.2732600,0.000484257875701425
773,10.1016/j.neucom.2013.04.003,0.000484257875701425
774,10.1016/j.jcp.2019.03.039,0.000484257875701425
775,10.1007/s10596-019-09850-7,0.000484257875701425
776,10.1016/j.jcp.2018.04.018,0.000484257875701425
777,10.1090/memo/1410,0.000484257875701425
778,10.1016/j.patcog.2014.12.003,0.000467283884786327
779,10.1109/ICPR.2014.221,0.000467283884786327
780,10.1109/DSAA.2017.43,0.000455967890842929
781,10.1007/978-3-319-70096-0_49,0.000455967890842929
782,10.1109/TSP.2008.920143,0.000399387921125936
783,10.1143/JPSJ.76.114001,0.000399387921125936
784,10.1016/j.neunet.2006.05.002,0.000399387921125936
785,10.1016/j.chemolab.2006.06.007,0.000399387921125936
786,10.1016/j.neucom.2006.11.019,0.000399387921125936
787,10.1007/978-3-642-13800-3_7,0.000399387921125936
788,10.1186/gb-2008-9-s2-s11,0.000399387921125936
789,10.1109/TNN.2010.2095882,0.000399387921125936
790,10.1613/jair.2693,0.000399387921125936
791,10.1109/TPAMI.2010.47,0.000399387921125936
792,10.1075/is.12.1.05fon,0.000399387921125936
793,10.1016/j.physa.2009.08.030,0.000399387921125936
794,10.1007/s10994-008-5093-3,0.000399387921125936
795,10.1587/transfun.E93.A.617,0.000399387921125936
796,10.1109/TIP.2009.2035228,0.000399387921125936
797,10.1017/S1473550409990358,0.000399387921125936
798,10.1109/TIT.2012.2201375,0.000399387921125936
799,10.1088/1742-5468/2010/08/P08014,0.000399387921125936
800,10.1109/TSP.2011.2171953,0.000399387921125936
801,10.1109/TSMCB.2011.2163392,0.000399387921125936
802,10.1016/j.specom.2013.01.005,0.000399387921125936
803,10.1109/TPAMI.2012.172,0.000399387921125936
804,10.1109/TSP.2011.2168521,0.000399387921125936
805,10.1103/PhysRevLett.106.090601,0.000399387921125936
806,10.1109/TPAMI.2012.266,0.000399387921125936
807,10.1007/s10208-012-9129-5,0.000399387921125936
808,10.1109/TSP.2012.2196696,0.000399387921125936
809,10.1109/MCOM.2011.5978427,0.000399387921125936
810,10.1007/978-3-642-20161-5_41,0.000399387921125936
811,10.1214/12-AOS1009,0.000399387921125936
812,10.1007/s10817-013-9286-5,0.000399387921125936
813,10.1103/PhysRevE.85.041145,0.000399387921125936
814,10.1109/TPAMI.2012.185,0.000399387921125936
815,10.1214/12-AOS994,0.000399387921125936
816,10.1007/s11263-012-0602-z,0.000399387921125936
817,10.1016/j.patcog.2012.09.027,0.000399387921125936
818,10.1109/TIT.2013.2255021,0.000399387921125936
819,10.1117/12.893811,0.000399387921125936
820,10.1109/DEVLRN.2011.6037329,0.000399387921125936
821,10.1109/TPAMI.2014.2313126,0.000399387921125936
822,10.1214/12-AOS1025,0.000399387921125936
823,10.1209/0295-5075/103/28008,0.000399387921125936
824,10.1145/1569901.1570075,0.000399387921125936
825,10.1109/TSP.2013.2250968,0.000399387921125936
826,10.3150/13-BEJ582,0.000399387921125936
827,10.5121/ijaia.2012.3205,0.000399387921125936
828,10.1109/TKDE.2012.131,0.000399387921125936
829,10.1088/1742-5468/2012/12/P12021,0.000399387921125936
830,10.1016/j.sigpro.2014.03.047,0.000399387921125936
831,10.1016/j.patcog.2013.10.006,0.000399387921125936
832,10.1109/TNNLS.2013.2271507,0.000399387921125936
833,10.1109/TSP.2014.2318138,0.000399387921125936
834,10.1137/120900629,0.000399387921125936
835,10.1371/journal.pone.0063400,0.000399387921125936
836,10.1109/TSP.2013.2278516,0.000399387921125936
837,10.1177/0278364913499192,0.000399387921125936
838,10.1145/2487575.2487693,0.000399387921125936
839,10.1109/TSP.2014.2333554,0.000399387921125936
840,10.1016/j.sigpro.2013.06,0.000399387921125936
841,10.1109/TIT.2016.2605122,0.000399387921125936
842,10.1109/CVPR.2013.173,0.000399387921125936
843,10.1109/ICSMC.2012.6377825,0.000399387921125936
844,10.1109/TSP.2013.2279358,0.000399387921125936
845,10.1109/JSTSP.2014.2299517,0.000399387921125936
846,10.3150/12-BEJSP17,0.000399387921125936
847,10.1109/JSTSP.2014.2336611,0.000399387921125936
848,10.5121/ijdkp.2013.3504,0.000399387921125936
849,10.1109/MSP.2013.2250591,0.000399387921125936
850,10.1088/0004-637X/777/2/83,0.000399387921125936
851,10.1109/TASLP.2014.2337842,0.000399387921125936
852,10.1016/j.neunet.2009.06.040,0.000399387921125936
853,10.1613/jair.2530,0.000399387921125936
854,10.1613/jair.2628,0.000399387921125936
855,10.1613/jair.2773,0.000399387921125936
856,10.1007/s10618-015-0417-y,0.000399387921125936
857,10.1109/TSP.2014.2385045,0.000399387921125936
858,10.5120/12065-8172,0.000399387921125936
859,10.1007/978-3-662-44845-8_15,0.000399387921125936
860,10.1109/LSP.2014.2347582,0.000399387921125936
861,10.1007/978-3-642-29347-4_20,0.000399387921125936
862,10.1103/PhysRevE.90.052813,0.000399387921125936
863,10.1016/j.neucom.2014.07.062,0.000399387921125936
864,10.1016/j.ins.2016.01.101,0.000399387921125936
865,10.1109/TSP.2015.2457396,0.000399387921125936
866,10.1086/678977,0.000399387921125936
867,10.1137/140993272,0.000399387921125936
868,10.1016/j.knosys.2015.10.021,0.000399387921125936
869,10.1109/TITB.2011.2171978,0.000399387921125936
870,10.1109/TPAMI.2013.218,0.000399387921125936
871,10.1145/2817946.2817949,0.000399387921125936
872,10.1109/DSAA.2014.7058121,0.000399387921125936
873,10.1007/978-3-642-33460-3_9,0.000399387921125936
874,10.1155/2015/824289,0.000399387921125936
875,10.1016/j.patrec.2011.10.022,0.000399387921125936
876,10.1016/j.neucom.2015.12.110,0.000399387921125936
877,10.1109/ALLERTON.2015.7447163,0.000399387921125936
878,10.1109/TCYB.2015.2508603,0.000399387921125936
879,10.1109/MWC.2016.7498076,0.000399387921125936
880,10.1109/ICASSP.2016.7472872,0.000399387921125936
881,10.1145/2806416.2806506,0.000399387921125936
882,10.1109/TIT.2017.2672725,0.000399387921125936
883,10.1109/TCI.2016.2567299,0.000399387921125936
884,10.1145/2783258.2788600,0.000399387921125936
885,10.1103/PhysRevApplied.6.054005,0.000399387921125936
886,10.14738/tmlai.25.562,0.000399387921125936
887,10.1007/s11128-016-1388-7,0.000399387921125936
888,10.1103/PhysRevA.99.052331,0.000399387921125936
889,10.1109/LSP.2016.2548245,0.000399387921125936
890,10.1109/PRNI.2014.6858551,0.000399387921125936
891,10.1016/j.patcog.2016.09.009,0.000399387921125936
892,10.1109/TSP.2016.2595495,0.000399387921125936
893,10.1371/journal.pcbi.1005070,0.000399387921125936
894,10.1109/ICRA.2016.7487177,0.000399387921125936
895,10.1109/ICASSP.2016.7472767,0.000399387921125936
896,10.1109/ISIT.2016.7541405,0.000399387921125936
897,10.1109/TNNLS.2016.2630802,0.000399387921125936
898,10.1109/ICPHM.2017.7998302,0.000399387921125936
899,10.1109/TSIPN.2016.2613687,0.000399387921125936
900,10.1177/1176934318785167,0.000399387921125936
901,10.1109/access.2016.2556579,0.000399387921125936
902,10.1103/PhysRevA.95.012335,0.000399387921125936
903,10.1109/TNNLS.2016.2608983,0.000399387921125936
904,10.1007/s10994-017-5644-6,0.000399387921125936
905,10.1109/ISIT.2016.7541482,0.000399387921125936
906,10.1109/ISIT.2016.7541479,0.000399387921125936
907,10.1109/ICMLA.2016.0131,0.000399387921125936
908,10.1016/j.cviu.2017.05.007,0.000399387921125936
909,10.1093/bioinformatics/btw433.,0.000399387921125936
910,10.1109/RAM.2018.8463127,0.000399387921125936
911,10.3390/e18120442,0.000399387921125936
912,10.1016/j.jides.2016.11.001,0.000399387921125936
913,10.1016/j.isprsjprs.2015.01.006,0.000399387921125936
914,10.1007/978-3-319-56994-9_18,0.000399387921125936
